airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Morning,Kolkata,Business,16.67,10.0,25280
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,34.0,6389
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,35.0,5958
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.83,22.0,5407
OrbitFlyAirlines,Bangalore,Morning,one,Afternoon,Delhi,Economy,7.58,42.0,4250
OrbitFlyAirlines,Bangalore,Afternoon,one,Early_Morning,Mumbai,Economy,16.25,40.0,7317
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Delhi,Business,4.58,14.0,23953
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Mumbai,Economy,3.92,32.0,4096
OrbitFlyAirlines,Chennai,Afternoon,two_or_more,Night,Delhi,Business,7.67,37.0,23364
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Kolkata,Economy,5.33,28.0,5896
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Hyderabad,Economy,10.42,19.0,4262
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,44.0,6442
OrbitFlyAirlines,Chennai,Evening,two_or_more,Afternoon,Delhi,Business,6.08,42.0,17714
OrbitFlyAirlines,Chennai,Morning,one,Afternoon,Mumbai,Business,6.83,39.0,35480
OrbitFlyAirlines,Hyderabad,Night,one,Night,Mumbai,Business,6.08,17.0,27000
OrbitFlyAirlines,Bangalore,Afternoon,zero,Early_Morning,Kolkata,Business,14.5,20.0,15570
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Evening,Delhi,Business,8.0,28.0,21909
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Bangalore,Business,5.67,24.0,28069
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Afternoon,Delhi,Business,2.17,45.0,25170
OrbitFlyAirlines,Delhi,Morning,two_or_more,Evening,Kolkata,Business,7.0,18.0,30444
OrbitFlyAirlines,Kolkata,Afternoon,zero,Early_Morning,Mumbai,Business,11.25,27.0,29236
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,16.0,3989
OrbitFlyAirlines,Chennai,Afternoon,one,Morning,Hyderabad,Business,4.92,17.0,22501
OrbitFlyAirlines,Delhi,Early_Morning,one,Late_Night,Hyderabad,Business,15.5,45.0,29186
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Chennai,Economy,8.83,39.0,4896
OrbitFlyAirlines,Bangalore,Afternoon,one,Late_Night,Chennai,Economy,11.75,18.0,4158
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,20.0,5817
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.58,20.0,3999
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,16.0,5954
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,38.0,4506
OrbitFlyAirlines,Hyderabad,Morning,two_or_more,Early_Morning,Bangalore,Business,10.25,33.0,21385
OrbitFlyAirlines,Bangalore,Afternoon,zero,Early_Morning,Mumbai,Business,5.92,31.0,34484
OrbitFlyAirlines,Mumbai,Night,zero,Morning,Bangalore,Business,11.42,9.0,21587
OrbitFlyAirlines,Hyderabad,Afternoon,one,Early_Morning,Chennai,Business,11.67,29.0,25240
OrbitFlyAirlines,Kolkata,Late_Night,zero,Late_Night,Chennai,Business,5.92,34.0,26136
OrbitFlyAirlines,Mumbai,Afternoon,zero,Early_Morning,Kolkata,Business,9.08,15.0,22278
OrbitFlyAirlines,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,8.0,10608
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,14.83,39.0,5902
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Night,Kolkata,Business,2.33,43.0,18240
OrbitFlyAirlines,Kolkata,Evening,one,Morning,Delhi,Economy,15.67,12.0,6488
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,27.0,6324
OrbitFlyAirlines,Bangalore,Night,two_or_more,Evening,Kolkata,Business,10.5,41.0,31970
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,6.17,48.0,4020
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Chennai,Economy,14.17,26.0,6985
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,9.25,34.0,6109
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Night,Mumbai,Business,16.25,46.0,32316
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.83,32.0,4028
OrbitFlyAirlines,Delhi,Morning,two_or_more,Afternoon,Mumbai,Business,7.75,1.9999999999999964,12220
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Chennai,Economy,8.0,25.0,4896
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,9.17,29.0,4020
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Evening,Delhi,Business,6.08,42.0,36506
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Delhi,Economy,13.67,29.0,6324
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,26.0,5958
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,10.83,42.0,6324
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Kolkata,Economy,9.33,47.0,6395
OrbitFlyAirlines,Delhi,Evening,zero,Morning,Hyderabad,Business,10.83,31.0,23277
OrbitFlyAirlines,Kolkata,Night,two_or_more,Early_Morning,Mumbai,Business,14.67,46.0,25080
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.58,29.0,5888
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,24.0,6581
OrbitFlyAirlines,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,38.0,3999
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Kolkata,Economy,13.67,13.0,5684
OrbitFlyAirlines,Kolkata,Afternoon,zero,Late_Night,Chennai,Business,8.25,49.0,25353
OrbitFlyAirlines,Chennai,Late_Night,zero,Afternoon,Mumbai,Business,2.83,14.0,23743
OrbitFlyAirlines,Delhi,Evening,two_or_more,Late_Night,Mumbai,Business,5.17,27.0,28327
OrbitFlyAirlines,Chennai,Night,one,Evening,Delhi,Business,7.5,44.0,32603
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Evening,Chennai,Economy,1.17,43.0,1543
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.5,40.0,6395
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,5.67,41.0,4165
OrbitFlyAirlines,Kolkata,Morning,one,Night,Mumbai,Economy,11.83,30.0,5729
OrbitFlyAirlines,Chennai,Night,two_or_more,Evening,Hyderabad,Business,7.08,12.0,35725
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.67,23.0,6294
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Mumbai,Business,2.17,45.0,17549
OrbitFlyAirlines,Bangalore,Afternoon,zero,Night,Mumbai,Business,2.83,42.0,8941
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,12.0,7958
OrbitFlyAirlines,Mumbai,Night,one,Morning,Delhi,Economy,11.08,44.0,7471
OrbitFlyAirlines,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,15.5,28.0,5817
OrbitFlyAirlines,Bangalore,Night,two_or_more,Afternoon,Delhi,Business,10.17,47.0,16687
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,10.33,27.0,8089
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,28.0,11295
OrbitFlyAirlines,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,37.0,2410
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,39.0,5853
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,40.0,4827
OrbitFlyAirlines,Bangalore,Late_Night,one,Afternoon,Mumbai,Business,8.0,42.0,24789
OrbitFlyAirlines,Mumbai,Evening,one,Night,Hyderabad,Economy,7.0,25.0,3574
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.83,36.0,5793
OrbitFlyAirlines,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,35.0,2410
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,10.83,48.0,3916
OrbitFlyAirlines,Delhi,Night,one,Late_Night,Hyderabad,Business,12.67,46.0,16604
OrbitFlyAirlines,Delhi,Late_Night,two_or_more,Night,Kolkata,Business,13.92,16.0,26767
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Night,Hyderabad,Business,12.5,3.0,15514
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,7.5,35.0,5912
OrbitFlyAirlines,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,11.67,6.0,4452
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.42,16.0,5177
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.75,45.0,5805
OrbitFlyAirlines,Bangalore,Night,one,Early_Morning,Kolkata,Economy,10.08,23.0,5177
OrbitFlyAirlines,Hyderabad,Late_Night,zero,Morning,Hyderabad,Business,15.5,14.0,26531
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Delhi,Economy,13.5,45.0,3466
OrbitFlyAirlines,Mumbai,Evening,one,Night,Hyderabad,Economy,7.0,44.0,3574
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Bangalore,Economy,3.67,43.0,12560
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,10.92,45.0,4827
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,14.58,14.0,7958
OrbitFlyAirlines,Mumbai,Afternoon,one,Evening,Kolkata,Business,11.75,40.0,21622
OrbitFlyAirlines,Bangalore,Morning,two_or_more,Evening,Delhi,Business,2.17,21.0,21757
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,10.5,10.0,12611
OrbitFlyAirlines,Mumbai,Night,zero,Morning,Bangalore,Business,14.75,35.0,21145
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,12.08,34.0,6109
OrbitFlyAirlines,Bangalore,Night,zero,Night,Bangalore,Business,10.25,21.0,20294
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Kolkata,Economy,15.92,49.0,7978
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,30.0,5610
OrbitFlyAirlines,Mumbai,Night,one,Morning,Delhi,Business,13.42,29.0,28421
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Economy,13.58,4.0,5102
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,20.0,5942
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Bangalore,Economy,7.08,41.0,6109
OrbitFlyAirlines,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.5,12.0,12779
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,1.0,11834
OrbitFlyAirlines,Mumbai,Night,one,Evening,Kolkata,Business,12.75,38.0,23057
OrbitFlyAirlines,Bangalore,Afternoon,one,Morning,Kolkata,Business,16.67,14.0,20294
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,18.0,10672
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,31.0,2410
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,30.0,5610
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67,13.0,6488
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.92,48.0,4399
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.17,27.0,3916
OrbitFlyAirlines,Bangalore,Afternoon,one,Morning,Delhi,Business,11.17,22.0,28897
OrbitFlyAirlines,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,44.0,4020
OrbitFlyAirlines,Delhi,Evening,one,Night,Kolkata,Economy,6.58,12.0,5954
OrbitFlyAirlines,Bangalore,Morning,one,Morning,Delhi,Business,12.5,24.0,16065
OrbitFlyAirlines,Mumbai,Morning,one,Night,Hyderabad,Economy,15.08,48.0,4325
OrbitFlyAirlines,Mumbai,Evening,one,Night,Delhi,Economy,5.5,48.0,6194
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Afternoon,Hyderabad,Business,8.67,15.0,29784
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.5,34.0,4827
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Hyderabad,Business,16.67,42.0,24195
OrbitFlyAirlines,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,30.0,2410
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Night,Hyderabad,Business,11.0,45.0,24284
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Late_Night,Bangalore,Economy,10.58,20.0,5102
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Evening,Delhi,Business,7.5,34.0,22358
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Chennai,Economy,14.17,19.0,6985
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Chennai,Economy,9.83,33.0,6985
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.42,6.0,6488
OrbitFlyAirlines,Kolkata,Late_Night,two_or_more,Night,Kolkata,Business,15.58,41.0,20773
OrbitFlyAirlines,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.58,20.0,2124
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,25.0,5087
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Bangalore,Business,13.42,39.0,27048
OrbitFlyAirlines,Hyderabad,Morning,one,Afternoon,Delhi,Business,9.42,48.0,27097
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.33,18.0,5790
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,11.0,7958
OrbitFlyAirlines,Delhi,Morning,one,Night,Bangalore,Business,8.67,39.0,24991
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.17,44.0,7617
OrbitFlyAirlines,Chennai,Evening,one,Night,Kolkata,Business,6.25,24.0,22285
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,43.0,6389
OrbitFlyAirlines,Bangalore,Afternoon,zero,Afternoon,Mumbai,Business,1.92,22.0,26733
OrbitFlyAirlines,Mumbai,Night,zero,Night,Chennai,Economy,2.08,26.0,3000
OrbitFlyAirlines,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.5,28.0,6985
OrbitFlyAirlines,Mumbai,Late_Night,one,Afternoon,Mumbai,Business,5.08,31.0,24731
OrbitFlyAirlines,Chennai,Night,one,Early_Morning,Kolkata,Business,10.58,44.0,27783
OrbitFlyAirlines,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,12.0,5954
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.5,47.0,3999
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,5.67,33.0,4165
OrbitFlyAirlines,Bangalore,Early_Morning,two_or_more,Afternoon,Hyderabad,Business,10.67,17.0,27763
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.42,23.0,5177
OrbitFlyAirlines,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,11.67,7.0,4452
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,12.5,37.0,6186
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Delhi,Business,12.0,12.999999999999998,18701
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Afternoon,Bangalore,Business,10.25,44.0,28626
OrbitFlyAirlines,Delhi,Late_Night,two_or_more,Night,Kolkata,Business,15.42,10.0,26387
OrbitFlyAirlines,Delhi,Evening,one,Night,Hyderabad,Business,5.33,17.0,27447
OrbitFlyAirlines,Bangalore,Afternoon,zero,Morning,Mumbai,Business,2.17,4.0,21156
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,19.0,5610
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Delhi,Economy,13.67,30.0,6324
OrbitFlyAirlines,Hyderabad,Late_Night,two_or_more,Night,Bangalore,Business,1.75,29.0,22257
OrbitFlyAirlines,Delhi,Evening,zero,Night,Delhi,Business,9.75,45.0,18335
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Mumbai,Economy,13.83,40.0,4354
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,39.0,8011
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,38.0,13339
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,25.0,4020
OrbitFlyAirlines,Delhi,Night,one,Evening,Mumbai,Business,9.92,49.0,21023
OrbitFlyAirlines,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,37.0,2124
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Night,Mumbai,Business,8.92,17.0,20699
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.0,39.0,1714
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.17,36.0,5790
OrbitFlyAirlines,Hyderabad,Late_Night,two_or_more,Night,Delhi,Business,7.08,22.0,19572
OrbitFlyAirlines,Hyderabad,Late_Night,one,Afternoon,Mumbai,Business,8.25,37.0,13741
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Bangalore,Economy,2.67,14.0,6488
OrbitFlyAirlines,Hyderabad,Night,one,Night,Hyderabad,Business,12.5,19.0,22243
OrbitFlyAirlines,Mumbai,Afternoon,zero,Night,Mumbai,Business,9.25,44.0,34780
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Hyderabad,Business,6.08,16.0,25182
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,22.0,5584
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Night,Bangalore,Business,6.92,14.0,29770
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Night,Kolkata,Business,9.25,32.0,20004
OrbitFlyAirlines,Mumbai,Evening,one,Night,Hyderabad,Economy,7.0,37.0,3574
OrbitFlyAirlines,Bangalore,Late_Night,zero,Night,Hyderabad,Business,10.17,32.0,23058
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Night,Chennai,Business,8.0,28.0,36083
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Bangalore,Economy,7.08,13.0,6488
OrbitFlyAirlines,Chennai,Early_Morning,zero,Night,Chennai,Business,5.33,33.0,22698
OrbitFlyAirlines,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,37.0,4020
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Late_Night,Delhi,Business,11.08,28.0,24166
OrbitFlyAirlines,Kolkata,Evening,zero,Evening,Bangalore,Economy,2.58,14.0,6488
OrbitFlyAirlines,Kolkata,Early_Morning,two_or_more,Late_Night,Delhi,Business,2.33,28.0,14916
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,16.0,5087
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,31.0,4020
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Late_Night,Delhi,Business,11.08,25.0,22806
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,6.0,5954
OrbitFlyAirlines,Mumbai,Late_Night,two_or_more,Morning,Hyderabad,Business,11.75,17.0,15539
OrbitFlyAirlines,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.42,48.0,3219
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,41.0,3820
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Delhi,Economy,12.17,1.0,18271
OrbitFlyAirlines,Chennai,Afternoon,one,Morning,Bangalore,Business,2.58,22.0,25740
OrbitFlyAirlines,Delhi,Morning,one,Evening,Hyderabad,Business,1.25,40.0,19822
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,11.83,18.0,4165
OrbitFlyAirlines,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.58,35.0,4827
OrbitFlyAirlines,Hyderabad,Morning,zero,Late_Night,Bangalore,Business,9.58,44.0,31747
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,16.0,4506
OrbitFlyAirlines,Bangalore,Morning,one,Night,Mumbai,Business,2.25,14.0,24306
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,8.92,26.0,5102
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Evening,Delhi,Business,8.58,35.0,17498
OrbitFlyAirlines,Kolkata,Evening,one,Morning,Mumbai,Economy,14.33,45.0,5036
OrbitFlyAirlines,Kolkata,Afternoon,zero,Afternoon,Mumbai,Economy,2.83,38.0,4499
OrbitFlyAirlines,Bangalore,Early_Morning,two_or_more,Afternoon,Mumbai,Economy,6.75,13.0,5177
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,32.0,5612
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,11.25,30.0,4817
OrbitFlyAirlines,Hyderabad,Late_Night,zero,Late_Night,Bangalore,Business,12.08,32.0,29392
OrbitFlyAirlines,Hyderabad,Late_Night,one,Evening,Mumbai,Business,8.92,14.0,29081
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Evening,Kolkata,Business,10.42,18.0,27984
OrbitFlyAirlines,Chennai,Early_Morning,one,Morning,Delhi,Economy,5.17,26.0,5236
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.42,18.0,5954
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Mumbai,Economy,13.83,25.0,4299
OrbitFlyAirlines,Delhi,Night,one,Morning,Bangalore,Business,11.42,12.999999999999998,32008
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Delhi,Economy,8.5,20.0,3466
OrbitFlyAirlines,Delhi,Early_Morning,zero,Night,Kolkata,Business,15.42,5.0,25421
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,40.0,5600
OrbitFlyAirlines,Mumbai,Late_Night,zero,Morning,Mumbai,Business,4.08,46.0,29955
OrbitFlyAirlines,Mumbai,Evening,zero,Late_Night,Hyderabad,Business,9.5,18.0,28253
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.67,48.0,5888
OrbitFlyAirlines,Delhi,Afternoon,one,Afternoon,Bangalore,Business,6.17,15.0,25623
OrbitFlyAirlines,Hyderabad,Night,one,Late_Night,Hyderabad,Business,10.08,36.0,22353
OrbitFlyAirlines,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Business,3.92,34.0,31943
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Evening,Delhi,Business,2.5,45.0,29914
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Kolkata,Economy,3.67,5.0,17617
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Morning,Hyderabad,Business,13.25,31.0,28121
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Hyderabad,Economy,16.75,20.0,4337
OrbitFlyAirlines,Hyderabad,Afternoon,one,Evening,Hyderabad,Business,1.25,33.0,22711
OrbitFlyAirlines,Hyderabad,Morning,zero,Night,Delhi,Business,7.67,26.0,29102
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Bangalore,Economy,7.08,23.0,6109
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,42.0,6728
OrbitFlyAirlines,Kolkata,Night,zero,Morning,Mumbai,Business,2.17,27.0,23972
OrbitFlyAirlines,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,21.0,7410
OrbitFlyAirlines,Hyderabad,Morning,one,Evening,Delhi,Economy,6.33,30.0,5365
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Afternoon,Hyderabad,Business,16.75,22.0,25496
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,41.0,10837
OrbitFlyAirlines,Bangalore,Morning,one,Morning,Bangalore,Business,8.92,43.0,26752
OrbitFlyAirlines,Chennai,Afternoon,two_or_more,Evening,Delhi,Business,2.17,42.0,25267
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,10.83,43.0,4165
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,24.0,2748
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,37.0,2339
OrbitFlyAirlines,Mumbai,Evening,one,Night,Delhi,Economy,5.5,37.0,6194
OrbitFlyAirlines,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,16.0,5954
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Delhi,Economy,11.0,28.0,6324
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.83,44.0,5574
OrbitFlyAirlines,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.17,12.0,5954
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,27.0,3466
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.92,22.0,3466
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,12.08,23.0,6109
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Evening,Delhi,Economy,8.92,19.0,11827
OrbitFlyAirlines,Chennai,Evening,two_or_more,Afternoon,Bangalore,Business,15.17,49.0,21972
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Delhi,Business,2.17,27.0,30491
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Bangalore,Business,13.4,28.0,26140
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Chennai,Economy,14.17,16.0,7236
OrbitFlyAirlines,Chennai,Late_Night,one,Night,Chennai,Business,8.0,32.0,17906
OrbitFlyAirlines,Delhi,Night,two_or_more,Early_Morning,Delhi,Business,11.42,49.0,18599
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,42.0,10087
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Economy,10.67,47.0,6337
OrbitFlyAirlines,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,19.0,10672
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Mumbai,Economy,14.92,6.0,5177
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,11.25,46.0,4205
